Review,Price,Shipping,Outlook,Quality,Size,Shop_Service,General,Others,Review_Cleaned,tokens,input_ids,attention_mask
Đẹp nhee bố mình rất ưng luôn hehe🫣😔🍌🤤😁🤤😘😘🤤🙄🤤 có trong tay tap anh ý giao diện,-1,-1,1,-1,-1,-1,1,-1,đẹp nhe bố mình rất ưng luôn hehe có trong tay tap anh ý giao diện,"['▁đ', 'ẹp', '▁n', 'he', '▁bố', '▁m', 'ình', '▁r', 'ất', '▁ưng', '▁luôn', '▁he', 'he', '▁có', '▁tr', 'ong', '▁t', 'ay', '▁t', 'ap', '▁a', 'nh', '▁ý', '▁gi', 'ao', '▁d', 'iện']","[0, 8, 165, 16, 759, 619, 9, 39, 24, 51, 1154, 166, 1467, 759, 41, 26, 68, 6, 46, 6, 1076, 40, 7, 394, 33, 44, 22, 263, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Nhận được giày rồi rất đẹp màu nổi ship nhiệt tình dễ thương sẽ ủng hộ shop 5 sao luôn sẽ ủng hộ shop tiếp,-1,1,1,-1,-1,-1,1,-1,nhận được giày rồi rất đẹp màu nổi ship nhiệt tình dễ thương sẽ ủng hộ shop 5 sao luôn sẽ ủng hộ shop tiếp,"['▁nh', 'ận', '▁đ', 'ược', '▁gi', 'ày', '▁r', 'ồi', '▁r', 'ất', '▁đ', 'ẹp', '▁màu', '▁n', 'ổi', '▁sh', 'ip', '▁nh', 'iệt', '▁t', 'ình', '▁dễ', '▁th', 'ươ', 'ng', '▁sẽ', '▁ủng', '▁hộ', '▁shop', '▁5', '▁s', 'ao', '▁luôn', '▁sẽ', '▁ủng', '▁hộ', '▁shop', '▁tiếp']","[0, 18, 138, 8, 103, 33, 193, 24, 80, 24, 51, 8, 165, 484, 16, 292, 223, 648, 18, 282, 6, 39, 463, 12, 107, 4, 237, 716, 416, 308, 253, 19, 44, 166, 237, 716, 416, 308, 609, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Đẹp shop tư vấn nhiệt tình lắm hỗ trợ hết mình luôn vẫn sẽ ủng hộ,-1,-1,1,-1,-1,1,1,-1,đẹp shop tư vấn nhiệt tình lắm hỗ trợ hết mình luôn vẫn sẽ ủng hộ,"['▁đ', 'ẹp', '▁shop', '▁tư', '▁v', 'ấn', '▁nh', 'iệt', '▁t', 'ình', '▁l', 'ắm', '▁hỗ', '▁trợ', '▁h', 'ết', '▁m', 'ình', '▁luôn', '▁v', 'ẫn', '▁sẽ', '▁ủng', '▁hộ']","[0, 8, 165, 308, 749, 15, 431, 18, 282, 6, 39, 10, 178, 2329, 1673, 13, 122, 9, 39, 166, 15, 213, 237, 716, 416, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Shop đáng iu thân thiện lắm lun ạ. Sp giao nhanh có cái giữ form, có hộp và bill đầy đủ, tiếc là do bên vận chuyển nên hộp hơi bị méo một chútt",-1,1,-1,-1,-1,1,1,-1,"shop đáng iu thân thiện lắm luôn ạ. sản phẩm giao nhanh có cái giữ form, có hộp và bil đầy đủ, tiếc là do bên vận chuyển nên hộp hơi bị méo một chút","['▁shop', '▁đ', 'áng', '▁iu', '▁th', 'ân', '▁th', 'iện', '▁l', 'ắm', '▁luôn', '▁ạ', '.', '▁s', 'ản', '▁ph', 'ẩm', '▁gi', 'ao', '▁nha', 'nh', '▁có', '▁cái', '▁giữ', '▁form', ',', '▁có', '▁hộp', '▁và', '▁b', 'il', '▁đ', 'ầy', '▁đủ', ',', '▁t', 'iếc', '▁là', '▁do', '▁b', 'ên', '▁v', 'ận', '▁ch', 'uy', 'ển', '▁n', 'ên', '▁hộp', '▁h', 'ơi', '▁bị', '▁m', 'éo', '▁m', 'ột', '▁ch', 'út']","[0, 308, 8, 207, 981, 12, 91, 12, 263, 10, 178, 166, 155, 14660, 19, 169, 35, 277, 33, 44, 87, 7, 41, 131, 1278, 3778, 14665, 41, 1084, 62, 14, 1389, 8, 304, 487, 14665, 6, 1111, 29, 452, 14, 31, 15, 138, 11, 43, 636, 16, 31, 1084, 13, 74, 199, 9, 506, 9, 214, 11, 425, 2, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]"
"Tưởng không xinh, nhma xinh không tưởng. Giày xinh lắm hợp với túi tiền học sinh sinh viên nên mua nha",-1,-1,1,-1,-1,-1,1,-1,"tưởng không xinh, nhưng mà xinh không tưởng. giày xinh lắm hợp với túi tiền học sinh sinh viên nên mua nha","['▁t', 'ưở', 'ng', '▁kh', 'ông', '▁x', 'inh', ',', '▁như', 'ng', '▁mà', '▁x', 'inh', '▁kh', 'ông', '▁t', 'ưở', 'ng', '.', '▁gi', 'ày', '▁x', 'inh', '▁l', 'ắm', '▁h', 'ợp', '▁v', 'ới', '▁t', 'úi', '▁t', 'iền', '▁h', 'ọc', '▁s', 'inh', '▁s', 'inh', '▁v', 'iên', '▁n', 'ên', '▁mua', '▁nha']","[0, 6, 396, 4, 25, 38, 34, 81, 14665, 65, 4, 50, 34, 81, 25, 38, 6, 396, 4, 14660, 33, 193, 34, 81, 10, 178, 13, 491, 15, 54, 6, 805, 6, 209, 13, 125, 19, 81, 19, 81, 15, 161, 16, 31, 183, 87, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
bao giờ cho đến mùa lạnh mà đi đoi giày khoe cái nhỉ ưng hết nước chấm luôn vậy trời đã mua tới 5l ở cái shop này ròi shop như này thì khách hàng hao tiền lắm đó nha,-1,-1,-1,-1,-1,-1,1,-1,bao giờ cho đến mùa lạnh mà đi đoi giày khoe cái nhỉ ưng hết nước chấm luôn vậy trời đã mua tới 5l ở cái shop này ròi shop như này thì khách hàng hao tiền lắm đó nha,"['▁b', 'ao', '▁giờ', '▁cho', '▁đ', 'ến', '▁m', 'ùa', '▁l', 'ạnh', '▁mà', '▁đi', '▁đ', 'oi', '▁gi', 'ày', '▁khoe', '▁cái', '▁nhỉ', '▁ưng', '▁h', 'ết', '▁n', 'ước', '▁ch', 'ấm', '▁luôn', '▁v', 'ậy', '▁tr', 'ời', '▁đã', '▁mua', '▁t', 'ới', '▁5', 'l', '▁ở', '▁cái', '▁shop', '▁này', '▁r', 'òi', '▁shop', '▁như', '▁này', '▁thì', '▁kh', 'ách', '▁h', 'àng', '▁h', 'ao', '▁t', 'iền', '▁l', 'ắm', '▁đó', '▁nha']","[0, 14, 44, 321, 71, 8, 195, 9, 760, 10, 331, 50, 48, 8, 139, 33, 193, 1998, 131, 563, 1154, 13, 122, 16, 192, 11, 533, 166, 15, 179, 26, 52, 197, 183, 6, 54, 253, 14650, 198, 131, 308, 75, 24, 753, 308, 65, 75, 61, 25, 391, 13, 79, 13, 44, 6, 209, 10, 178, 136, 87, 2, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]"
"mang được 2 kiểu, vải canvas đẹp, dày dặn. giày mang chắc chân, thoải mái dễ thương. đường may chính xác, ít chỉ thừa. quá hời so với giá tiền đã bỏ ra.",-1,-1,-1,1,-1,-1,1,-1,"mang được 2 kiểu, vải canvas đẹp, dày dặn. giày mang chắc chân, thoải mái dễ thương. đường may chính xác, ít chỉ thừa. quá hời so với giá tiền đã bỏ ra.","['▁m', 'ang', '▁đ', 'ược', '▁2', '▁k', 'iểu', ',', '▁v', 'ải', '▁ca', 'nv', 'as', '▁đ', 'ẹp', ',', '▁d', 'ày', '▁d', 'ặn', '.', '▁gi', 'ày', '▁m', 'ang', '▁ch', 'ắc', '▁ch', 'ân', ',', '▁tho', 'ải', '▁m', 'ái', '▁dễ', '▁th', 'ươ', 'ng', '.', '▁đ', 'ườ', 'ng', '▁m', 'ay', '▁ch', 'ính', '▁x', 'ác', ',', '▁ít', '▁chỉ', '▁th', 'ừa', '.', '▁quá', '▁h', 'ời', '▁so', '▁v', 'ới', '▁giá', '▁t', 'iền', '▁đã', '▁bỏ', '▁ra', '.']","[0, 9, 86, 8, 103, 466, 17, 287, 14665, 15, 99, 675, 4809, 1023, 8, 165, 14665, 22, 193, 22, 1143, 14660, 33, 193, 9, 86, 11, 181, 11, 91, 14665, 535, 99, 9, 205, 463, 12, 107, 4, 14660, 8, 196, 4, 9, 46, 11, 261, 34, 158, 14665, 819, 229, 12, 320, 14660, 115, 13, 52, 714, 15, 54, 224, 6, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"So với giá như vậy là chất lượng giày khá ổn, giao hàng hơi lâu thui",-1,0,-1,2,-1,-1,0,-1,"so với giá như vậy là chất lượng giày khá ổn, giao hàng hơi lâu thui","['▁so', '▁v', 'ới', '▁giá', '▁như', '▁v', 'ậy', '▁là', '▁ch', 'ất', '▁l', 'ượ', 'ng', '▁gi', 'ày', '▁khá', '▁ổn', ',', '▁gi', 'ao', '▁h', 'àng', '▁h', 'ơi', '▁l', 'âu', '▁th', 'ui']","[0, 714, 15, 54, 224, 65, 15, 179, 29, 11, 51, 10, 69, 4, 33, 193, 552, 645, 14665, 33, 44, 13, 79, 13, 74, 10, 101, 12, 184, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Sản phẩm giống hình như . cho shop 5 sao và ủng hộ tiếp 👍👍👍👍👍👍👍👍👍,-1,-1,1,-1,-1,-1,1,-1,sản phẩm giống hình như . cho shop 5 sao và ủng hộ tiếp,"['▁s', 'ản', '▁ph', 'ẩm', '▁gi', 'ống', '▁h', 'ình', '▁như', '▁.', '▁cho', '▁shop', '▁5', '▁s', 'ao', '▁và', '▁ủng', '▁hộ', '▁tiếp']","[0, 19, 169, 35, 277, 33, 164, 13, 39, 65, 140, 71, 308, 253, 19, 44, 62, 716, 416, 609, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"giày đẹp nhưng mà đế mỏng, nhưng mà quá đỉnh với cái giá này nha",-1,-1,1,0,-1,-1,0,-1,"giày đẹp nhưng mà đế mỏng, nhưng mà quá đỉnh với cái giá này nha","['▁gi', 'ày', '▁đ', 'ẹp', '▁như', 'ng', '▁mà', '▁đế', '▁m', 'ỏng', ',', '▁như', 'ng', '▁mà', '▁quá', '▁đ', 'ỉnh', '▁v', 'ới', '▁cái', '▁giá', '▁này', '▁nha']","[0, 33, 193, 8, 165, 65, 4, 50, 2360, 9, 1007, 14665, 65, 4, 50, 115, 8, 764, 15, 54, 131, 224, 75, 87, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Em đặt hộ nên kb chất lượng như nào, nhưng khâu đóng gói và giao hàng ok ạ",-1,2,-1,-1,-1,2,2,-1,"em đặt hộ nên không bao giờ chất lượng như nào, nhưng khâu đóng gói và giao hàng ổn ạ","['▁em', '▁đ', 'ặt', '▁hộ', '▁n', 'ên', '▁kh', 'ông', '▁b', 'ao', '▁giờ', '▁ch', 'ất', '▁l', 'ượ', 'ng', '▁như', '▁nào', ',', '▁như', 'ng', '▁kh', 'âu', '▁đó', 'ng', '▁g', 'ói', '▁và', '▁gi', 'ao', '▁h', 'àng', '▁ổn', '▁ạ']","[0, 95, 8, 244, 416, 16, 31, 25, 38, 14, 44, 321, 11, 51, 10, 69, 4, 65, 156, 14665, 65, 4, 25, 101, 136, 4, 20, 313, 62, 33, 44, 13, 79, 645, 155, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Hàng đẹp lắm nha mọi người oquudiodjxhsiisksjxhdhdjdj,-1,-1,1,-1,-1,-1,1,-1,hàng đẹp lắm nha mọi người oqudiodjxhsisksjxhdhdjdj,"['▁h', 'àng', '▁đ', 'ẹp', '▁l', 'ắm', '▁nha', '▁m', 'ọi', '▁ng', 'ười', '▁o', 'qu', 'di', 'od', 'jx', 'hs', 'is', 'ks', 'jx', 'hd', 'hd', 'jdj']","[0, 13, 79, 8, 165, 10, 178, 87, 9, 301, 23, 92, 243, 2297, 4549, 2007, 2585, 2885, 1013, 961, 2585, 1371, 1371, 4710, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Giày đẹp nhưng size 40 mà chật quá , nam phải đi 41 trở lên . Shop ko rep tin nhắn đổi giày",-1,-1,1,-1,0,0,0,-1,"giày đẹp nhưng size 40 mà chật quá , nam phải đi 41 trở lên . shop không rep tin nhắn đổi giày","['▁gi', 'ày', '▁đ', 'ẹp', '▁như', 'ng', '▁size', '▁40', '▁mà', '▁ch', 'ật', '▁quá', '▁,', '▁n', 'am', '▁ph', 'ải', '▁đi', '▁4', '1', '▁trở', '▁l', 'ên', '▁.', '▁shop', '▁kh', 'ông', '▁r', 'ep', '▁t', 'in', '▁nh', 'ắn', '▁đ', 'ổi', '▁gi', 'ày']","[0, 33, 193, 8, 165, 65, 4, 1082, 4677, 50, 11, 149, 115, 171, 16, 97, 35, 99, 48, 349, 14754, 1232, 10, 31, 140, 308, 25, 38, 24, 1674, 6, 102, 18, 307, 8, 292, 33, 193, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Giao hàng nhanh, shop đóng gói hàng cẩn thận, giày giống như hình",-1,1,1,-1,-1,1,1,-1,"giao hàng nhanh, shop đóng gói hàng cẩn thận, giày giống như hình","['▁gi', 'ao', '▁h', 'àng', '▁nha', 'nh', ',', '▁shop', '▁đó', 'ng', '▁g', 'ói', '▁h', 'àng', '▁c', 'ẩn', '▁th', 'ận', ',', '▁gi', 'ày', '▁gi', 'ống', '▁như', '▁h', 'ình']","[0, 33, 44, 13, 79, 87, 7, 14665, 308, 136, 4, 20, 313, 13, 79, 5, 375, 12, 138, 14665, 33, 193, 33, 164, 65, 13, 39, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Giày đẹp sẽ quay lại vào lầ sau,-1,-1,1,-1,-1,-1,1,-1,giày đẹp sẽ quay lại vào lầ sau,"['▁gi', 'ày', '▁đ', 'ẹp', '▁sẽ', '▁qu', 'ay', '▁l', 'ại', '▁vào', '▁l', 'ầ', '▁s', 'au']","[0, 33, 193, 8, 165, 237, 37, 46, 10, 63, 239, 10, 14685, 19, 172, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Lấy size vừa chân luôn ,cảm ơn Shop",-1,-1,-1,-1,1,-1,1,-1,"lấy size vừa chân luôn ,cảm ơn shop","['▁l', 'ấy', '▁size', '▁v', 'ừa', '▁ch', 'ân', '▁luôn', '▁,', 'cảm', '▁ơn', '▁shop']","[0, 10, 49, 1082, 15, 320, 11, 91, 166, 171, 5983, 450, 308, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ko biết có hợp không nhưng mà thấy cũng đẹp giống hình đăng bán,-1,-1,1,-1,-1,-1,1,-1,không biết có hợp không nhưng mà thấy cũng đẹp giống hình đăng bán,"['▁kh', 'ông', '▁b', 'iết', '▁có', '▁h', 'ợp', '▁kh', 'ông', '▁như', 'ng', '▁mà', '▁th', 'ấy', '▁c', 'ũng', '▁đ', 'ẹp', '▁gi', 'ống', '▁h', 'ình', '▁đ', 'ăng', '▁b', 'án']","[0, 25, 38, 14, 152, 41, 13, 491, 25, 38, 65, 4, 50, 12, 49, 5, 93, 8, 165, 33, 164, 13, 39, 8, 251, 14, 280, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
giày đẹp nhưng có mấy lỗi nhỏ hở keo mà mũi giày cũng mỏng,-1,-1,1,0,-1,-1,0,-1,giày đẹp nhưng có mấy lỗi nhỏ hở keo mà mũi giày cũng mỏng,"['▁gi', 'ày', '▁đ', 'ẹp', '▁như', 'ng', '▁có', '▁m', 'ấy', '▁l', 'ỗi', '▁nhỏ', '▁hở', '▁k', 'eo', '▁mà', '▁mũi', '▁gi', 'ày', '▁c', 'ũng', '▁m', 'ỏng']","[0, 33, 193, 8, 165, 65, 4, 41, 9, 49, 10, 329, 598, 3012, 17, 254, 50, 1657, 33, 193, 5, 93, 9, 1007, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Hàng đẹp để ý kĩ thì bao thầu thủng lỗ nhỏ vài chỗ nhưng k sao vẫn ủng hộ shop.nghe lời mn mua lên 1 size thì bị rộng . mn nên mua dung size thôi nhé,-1,-1,1,2,0,-1,0,-1,hàng đẹp để ý kĩ thì bao thầu thủng lỗ nhỏ vài chỗ nhưng không sao vẫn ủng hộ shop.nghe lời mọi người mua lên 1 size thì bị rộng . mọi người nên mua dung size thôi nhé,"['▁h', 'àng', '▁đ', 'ẹp', '▁để', '▁ý', '▁kĩ', '▁thì', '▁b', 'ao', '▁th', 'ầu', '▁th', 'ủng', '▁lỗ', '▁nhỏ', '▁v', 'ài', '▁chỗ', '▁như', 'ng', '▁kh', 'ông', '▁s', 'ao', '▁v', 'ẫn', '▁ủng', '▁hộ', '▁shop', '.', 'ng', 'he', '▁l', 'ời', '▁m', 'ọi', '▁ng', 'ười', '▁mua', '▁l', 'ên', '▁1', '▁size', '▁thì', '▁bị', '▁r', 'ộng', '▁.', '▁m', 'ọi', '▁ng', 'ười', '▁n', 'ên', '▁mua', '▁d', 'ung', '▁size', '▁th', 'ôi', '▁nhé']","[0, 13, 79, 8, 165, 151, 394, 1546, 61, 14, 44, 12, 191, 12, 557, 2194, 598, 15, 96, 806, 65, 4, 25, 38, 19, 44, 15, 213, 716, 416, 308, 14660, 4, 759, 10, 52, 9, 301, 23, 92, 183, 10, 31, 303, 1082, 61, 199, 24, 844, 140, 9, 301, 23, 92, 16, 31, 183, 22, 160, 1082, 12, 78, 228, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
